name	TCGA.A1.A0SK	TCGA.A1.A0SO	TCGA.A1.A0SP	TCGA.A2.A04P	TCGA.A2.A04Q	TCGA.A2.A04T	TCGA.A2.A04U	TCGA.A2.A0CM	TCGA.A2.A0D0	TCGA.A2.A0D2	TCGA.A2.A0ST	TCGA.A2.A0SX	TCGA.A2.A0T0	TCGA.A2.A0T2	TCGA.A2.A0YE	TCGA.A2.A0YJ	TCGA.A2.A0YM	TCGA.A2.A1G1	TCGA.A2.A25F	TCGA.A2.A3XS	TCGA.A2.A3XT	TCGA.A2.A3XU	TCGA.A2.A3XX	TCGA.A2.A3XY	TCGA.A2.A3Y0	TCGA.A2.A4RX	TCGA.A2.A4S1	TCGA.A7.A0CE	TCGA.A7.A0DA	TCGA.A7.A26F	TCGA.A7.A26G	TCGA.A7.A26I	TCGA.A7.A4SD	TCGA.A7.A4SE	TCGA.A7.A5ZV	TCGA.A7.A6VV	TCGA.A7.A6VW	TCGA.A7.A6VY	TCGA.A8.A07C	TCGA.A8.A07O	TCGA.A8.A07R	TCGA.A8.A07U	TCGA.A8.A08R	TCGA.AC.A2BK	TCGA.AC.A2QH	TCGA.AC.A2QJ	TCGA.AC.A62X	TCGA.AC.A6IW	TCGA.AC.A7VC	TCGA.AC.A8OQ	TCGA.AN.A04D	TCGA.AN.A0AL	TCGA.AN.A0AR	TCGA.AN.A0AT	TCGA.AN.A0FJ	TCGA.AN.A0FL	TCGA.AN.A0FX	TCGA.AN.A0G0	TCGA.AN.A0XU	TCGA.AO.A0J4	TCGA.AO.A0J6	TCGA.AO.A0JL	TCGA.AO.A124	TCGA.AO.A128	TCGA.AO.A129	TCGA.AO.A12F	TCGA.AO.A1KR	TCGA.AQ.A04J	TCGA.AQ.A54N	TCGA.AR.A0TP	TCGA.AR.A0TS	TCGA.AR.A0TU	TCGA.AR.A0U0	TCGA.AR.A0U4	TCGA.AR.A1AH	TCGA.AR.A1AI	TCGA.AR.A1AJ	TCGA.AR.A1AQ	TCGA.AR.A1AR	TCGA.AR.A1AY	TCGA.AR.A24Q	TCGA.AR.A251	TCGA.AR.A256	TCGA.AR.A2LR	TCGA.AR.A5QQ	TCGA.B6.A0I1	TCGA.B6.A0I2	TCGA.B6.A0I6	TCGA.B6.A0IJ	TCGA.B6.A0IQ	TCGA.B6.A0RE	TCGA.B6.A0RT	TCGA.B6.A0RU	TCGA.B6.A0WX	TCGA.B6.A0X1	TCGA.B6.A1KF	TCGA.B6.A3ZX	TCGA.B6.A400	TCGA.B6.A402	TCGA.B6.A409	TCGA.BH.A0AV	TCGA.BH.A0B3	TCGA.BH.A0B9	TCGA.BH.A0BG	TCGA.BH.A0BL	TCGA.BH.A0BW	TCGA.BH.A0DL	TCGA.BH.A0E0	TCGA.BH.A0E6	TCGA.BH.A0RX	TCGA.BH.A0WA	TCGA.BH.A18G	TCGA.BH.A18Q	TCGA.BH.A18T	TCGA.BH.A18V	TCGA.BH.A1F0	TCGA.BH.A1F6	TCGA.BH.A1FC	TCGA.BH.A5IZ	TCGA.C8.A12K	TCGA.C8.A12V	TCGA.C8.A131	TCGA.C8.A134	TCGA.C8.A1HJ	TCGA.C8.A27B	TCGA.D8.A142	TCGA.D8.A143	TCGA.D8.A147	TCGA.D8.A1JK	TCGA.D8.A1JL	TCGA.D8.A1JM	TCGA.D8.A1XK	TCGA.D8.A1XQ	TCGA.D8.A27F	TCGA.D8.A27H	TCGA.D8.A27M	TCGA.E2.A14N	TCGA.E2.A14R	TCGA.E2.A14X	TCGA.E2.A14Y	TCGA.E2.A150	TCGA.E2.A158	TCGA.E2.A159	TCGA.E2.A1AZ	TCGA.E2.A1B6	TCGA.E2.A1II	TCGA.E2.A1LG	TCGA.E2.A1LH	TCGA.E2.A1LI	TCGA.E2.A1LK	TCGA.E2.A1LL	TCGA.E2.A1LS	TCGA.E2.A573	TCGA.E2.A574	TCGA.E9.A1N8	TCGA.E9.A1N9	TCGA.E9.A1NC	TCGA.E9.A1ND	TCGA.E9.A22G	TCGA.E9.A243	TCGA.E9.A244	TCGA.E9.A3QA	TCGA.E9.A5FL	TCGA.EW.A1OW	TCGA.EW.A1P4	TCGA.EW.A1P8	TCGA.EW.A1PB	TCGA.EW.A1PH	TCGA.EW.A3U0	TCGA.EW.A6SB	TCGA.GI.A2C9	TCGA.GM.A2DF	TCGA.GM.A3XL	TCGA.HN.A2NL	TCGA.LL.A5YP	TCGA.LL.A6FR	TCGA.LL.A73Y	TCGA.LL.A8F5	TCGA.OL.A5D7	TCGA.OL.A5RW	TCGA.OL.A5S0	TCGA.OL.A66I	TCGA.OL.A6VO	TCGA.PL.A8LV	TCGA.PL.A8LZ	TCGA.S3.AA0Z	TCGA.S3.AA10	TCGA.S3.AA15
ENSG00000166450|PRTG|protein_coding	0.327844	0.0285337	0.26164299999999996	0.0573248	0.125437	0.0304589	0.0254396	0.119904	2.41392	0.0932656	0.174742	0.175174	0.11916199999999999	0.0254419	0.08051749999999999	0.0668994	0.138967	0.376718	0.537778	0.131853	0.0374661	0.146	0.06036659999999999	0.135822	0.25577300000000003	0.34262600000000004	0.5803659999999999	1.85896	0.218779	1.16983	1.36129	0.633067	0.43090200000000006	0.373365	0.09012150000000001	0.441895	0.053622300000000005	0.165323	1.24385	0.272958	0.038836800000000005	0.18879100000000001	0.30480799999999997	4.99643	5.1016900000000005	0.08564119999999999	0.14535	0.016330200000000003	0.669249	0.16888499999999998	0.0241764	0.174027	0.032427	0.646932	0.140182	0.023617700000000002	0.21573	0.819413	0.09607719999999999	0.11729	0.12066400000000001	0.11881400000000002	0.027913599999999997	0.0271159	0.29593600000000003	0.206144	0.0916762	0.30859200000000003	0.0120109	0.28729499999999997	0.204253	0.00854384	0.0478656	0.058365999999999994	0.11476900000000001	0.0438931	0.142924	0.08040689999999999	0.19934200000000002	0.133277	0.33613899999999997	0.217811	0.0957637	0.329744	0.0744707	0.0132584	0.014394399999999998	0.37388499999999997	0.0334923	0.136444	0.0696987	0.254316	0.38019899999999995	0.922715	0.142752	0.43157299999999993	0.14828	0.259498	0.03602519999999999	0.0719158	0.43293000000000004	0.0840586	0.0411784	0.147857	1.35988	0.0583057	0.06795069999999999	0.0542606	0.056328300000000005	0.380335	0.253868	0.131185	0.184139	0.131925	0.09261280000000001	0.243644	0.103245	0.027414299999999996	0.07356900000000001	0.1022	0.152629	0.6536	0.347194	0.0931725	0.103902	0.24305500000000002	0.155313	0.606057	0.47602799999999995	0.603524	0.164604	0.146554	0.44331499999999996	0.320511	0.36385700000000004	0.32916799999999996	0.012200200000000001	0.022638099999999998	0.0958477	0.0456074	0.196908	0.021670500000000002	0.31686	2.14443	0.0811402	0.259456	0.0386794	0.0471737	0.0435673	0.0211585	0.108702	0.07844119999999999	0.0802663	0.310273	0.763225	0.6798310000000001	0.11898900000000001	0.42720600000000003	0.0256745	0.406896	0.10877	0.0705472	0.0527419	0.329244	0.189925	0.315129	0.024721599999999996	0.0984974	0.157142	0.0256815	0.243929	0.0380368	0.129476	0.231133	0.12226400000000001	0.0558631	0.5857399999999999	0.0774502	0.0704451	0.0516451	0.124964	0.17288399999999998	0.0382957	0.0809028	0.09870570000000001	0.022751300000000002	0.0824807	0.128439
ENSG00000166510|CCDC68|protein_coding	0.026851099999999996	0.0364709	0.635768	0.07103530000000001	0.07455969999999999	NA	0.0	0.137153	0.37364400000000003	1.3335299999999999	0.46044300000000005	0.367654	0.147724	0.05723350000000001	0.339619	0.0209021	0.0868379	0.741847	0.559312	0.0943767	0.0888919	0.0269211	0.252892	0.293031	0.0915378	0.210208	4.52386	1.9788700000000001	0.007690000000000001	0.0334689	0.788453	0.14624600000000001	0.670293	0.623372	0.986999	0.0860257	0.372525	0.549407	0.108036	0.259307	0.515325	0.178981	0.0819547	NA	0.0	0.421436	0.118184	1.24968	0.15729400000000002	0.38995799999999997	0.024721200000000002	1.09046	0.141842	1.8097299999999998	0.0335478	1.08473	0.120521	0.08176060000000002	0.84849	0.41816099999999995	2.3665700000000003	0.625621	0.463478	0.22874699999999998	0.256885	0.154579	0.0429651	0.241042	0.168872	0.10906199999999999	0.543428	0.24025	0.117229	0.592667	0.45098999999999995	0.221441	0.42670699999999995	0.762614	0.387284	0.8498290000000001	0.6395930000000001	0.30362100000000003	1.36714	0.9272309999999999	0.123742	0.00932057	0.89386	0.0226097	0.0768304	0.0959188	0.0182317	0.558481	0.354813	1.11958	1.5053	0.0102411	0.816396	17.1976	0.183844	0.530158	0.277432	0.603273	0.664547	0.73559	1.34473	2.5122	0.531428	0.123971	0.06969310000000001	0.158164	1.47115	0.0	0.506287	0.0789298	0.629753	1.09483	0.253372	0.019272	1.57741	0.027369799999999996	0.318824	0.03281969999999999	0.12203699999999999	0.46635699999999997	0.987662	0.0601448	0.0445648	1.57312	0.0754128	0.9350569999999999	0.33566399999999996	4.97578	2.29295	0.560954	1.7894299999999999	0.15299300000000002	0.711862	0.00707308	0.17693699999999998	0.539704	0.049882800000000005	0.00761708	0.052192499999999996	1.07332	0.275871	0.966377	2.0323599999999997	0.290174	0.09917469999999999	0.0118994	1.7089599999999998	0.0118165	0.435291	1.1767299999999998	0.263333	0.559233	0.07273769999999999	0.20268699999999998	0.76134	0.238371	0.0985543	0.8407389999999999	0.0702515	0.0651989	5.53324	0.2271	0.023172099999999998	2.9121599999999996	0.864376	0.0376777	1.27329	0.0730447	0.62366	0.41835100000000003	0.876142	0.0608072	9.61553	0.00613486	0.0101584	0.125861	0.362375	1.29474	0.00897386	0.38121	0.33198	0.6169100000000001	1.3658299999999999	0.24077800000000002
ENSG00000166535|A2ML1|protein_coding	0.783946	0.725881	15.4606	14.0363	28.4266	235.458	11.0191	19.9491	0.139263	0.0497025	14.2465	16.1243	6.74943	4.749	1.22518	30.6091	103.331	313.307	13.2888	13.7235	12.1163	11.5315	17.994	4.47914	118.56299999999999	17.0537	0.0189097	0.499493	53.1046	27.5202	0.323031	6.50338	31.0018	8.297	26.8992	2.00216	10.0531	25.3603	1.42191	18.425	1.2847	99.4889	11.2434	0.0179212	0.160664	1.7811299999999999	2.22815	4.79712	0.0544383	2.25354	2.08466	1.68317	1.7294900000000002	3.21331	124.413	0.140266	39.7544	0.79785	3.24742	9.15813	30.1898	0.324741	25.9425	48.4588	29.7673	1.7205599999999999	0.115299	10.8684	0.428	0.09635319999999999	11.1119	9.223130000000001	27.1286	14.0694	2.7017900000000004	57.1652	17.2207	14.349	0.77998	35.318000000000005	2.63282	53.3218	48.843	1.9412	23.3973	16.3251	16.8489	0.7837109999999999	1.42625	2.0588	50.773999999999994	24.448	6.8245	2.7291	21.0206	1.49627	33.7062	6.73855	14.63	3.7401	24.2488	8.76518	17.6196	41.8454	3.35909	16.6017	108.31200000000001	3.08868	0.358937	0.280715	10.1214	0.0513298	2.84338	215.657	10.0947	0.178155	56.7991	0.6931579999999999	59.3015	9.20399	2.38576	5.23241	40.7061	2.59556	2.51172	0.0652128	2.66757	8.513010000000001	0.397018	2.45329	254.49400000000003	0.19626400000000002	0.125183	0.33173400000000003	49.2115	61.3424	20.0622	10.3367	11.6911	87.7399	33.7372	58.2649	41.5015	3.53491	18.8866	35.8705	9.3308	28.3514	0.571854	135.412	1.90051	0.701734	2.66193	24.5173	2.0611099999999998	3.9262300000000003	42.6583	63.8111	353.324	16.5132	9.83423	22.4349	4.39888	2.52727	23.3317	6.70178	2.7378	28.9933	1.2742200000000001	22.6491	15.0571	5.48193	8.843069999999999	0.0473347	0.789511	2.74987	1.77085	0.855173	8.80671	33.4219	28.003	16.2816	1.41146	17.687	1.78908	14.8212	45.8383	0.135825
ENSG00000166780|C16orf45|protein_coding	11.4653	1.7159799999999998	5.61453	2.55485	3.22724	2.24232	2.99951	3.10181	1.4040000000000001	3.2519	4.4650099999999995	4.33288	3.9431800000000004	2.4216900000000003	3.4013	2.05787	3.5094199999999995	4.309830000000001	7.43768	7.442239999999999	2.6901900000000003	0.893409	3.3519	6.531630000000001	2.0927	15.864	8.70534	8.49607	6.53317	3.5084199999999996	7.37258	5.81658	3.03438	8.46851	1.81971	11.5746	3.21169	3.83115	3.16701	3.5390599999999997	2.11412	2.0805700000000003	3.58103	3.5885199999999995	14.992	2.53077	1.48894	2.4818	11.7657	4.72661	5.52404	4.81374	1.44951	1.8675400000000002	3.0925700000000003	1.6108	9.28512	3.78221	4.57006	4.48674	1.9345299999999999	3.93741	3.52828	3.54526	2.74296	8.358089999999999	2.53484	6.426069999999999	1.6937200000000001	3.19932	7.27237	0.992195	2.03645	3.89333	3.0269	2.21133	8.29157	1.7296099999999999	3.6077199999999996	5.94805	6.04589	4.25819	2.5175099999999997	6.1882	4.15566	1.5122	1.21392	8.43706	1.6925	13.6898	2.95125	4.89717	14.1918	8.63626	5.97754	3.3759699999999997	14.2791	6.09711	2.09734	2.74893	8.77633	3.95464	1.5482200000000002	2.68356	8.87557	3.3621199999999996	2.4175299999999997	1.35027	4.485530000000001	4.97115	4.54603	2.1038099999999997	9.605839999999999	1.8684900000000002	2.3395799999999998	7.201169999999999	3.3556	2.05372	2.5707	2.4625	3.3640800000000004	3.14042	3.8343800000000003	1.46071	1.48953	7.27423	5.60682	2.98957	30.894000000000002	3.7248099999999997	56.5595	4.69943	2.85324	4.05414	10.493	6.6117300000000006	0.8728540000000001	1.4083700000000001	3.27429	1.47384	2.70017	3.28617	3.77756	5.44004	3.8333699999999995	2.1049900000000004	1.32005	1.73642	1.88009	1.16714	40.207	2.29187	2.21143	0.6071310000000001	5.52501	9.4267	4.37718	2.73431	16.0889	3.53634	3.4636199999999997	2.51724	3.5863	5.35637	3.6221900000000002	3.0737400000000004	1.61774	1.89085	6.35166	1.43099	2.30829	2.21245	2.39164	6.17595	6.63306	4.58899	8.63622	2.3843	4.951919999999999	2.3419	5.02899	4.3314900000000005	3.5670800000000003	2.045	6.6223399999999994	5.58076	2.10954	3.8248900000000003
ENSG00000166997|CNPY4|protein_coding	15.3138	9.9154	15.5239	9.7037	13.9123	19.1881	23.1849	12.9771	16.7015	23.7884	8.09774	14.8889	20.2699	18.1026	18.3842	20.4953	11.5318	5.36981	16.5804	22.3978	9.86725	7.11342	21.1351	26.5508	22.3398	18.6796	76.913	19.0925	26.4354	7.10987	13.1258	10.1218	14.2014	24.6171	21.8715	25.8666	9.12399	21.8203	22.385	9.19716	13.620999999999999	5.85382	19.5896	14.9542	5.9003	41.6762	12.2542	8.2515	43.8548	15.6847	30.0607	13.5968	26.6966	7.950080000000001	19.923	17.1969	27.217	17.952	11.5031	15.8211	10.5924	14.9928	19.7447	26.7645	13.5319	19.404	14.2977	12.322000000000001	10.556	16.8404	24.5872	13.3584	14.2668	6.593260000000001	8.789439999999999	5.371580000000001	12.1083	10.6594	10.2315	32.0154	34.5075	19.4417	9.89323	23.1361	17.6806	13.6876	9.81986	20.7382	11.8889	15.7176	10.6937	16.0719	30.4367	23.3465	13.2805	24.1881	16.5366	20.1355	16.0034	18.9029	18.676	10.5365	14.841	29.2066	20.6142	22.2379	24.3381	10.5781	22.2905	25.3629	16.7579	11.7559	14.1002	20.6245	7.818980000000001	14.1438	22.6699	7.346019999999999	9.74187	14.4568	16.8359	20.4694	27.674	5.30248	10.6878	30.7259	13.5523	15.6813	16.8882	22.4054	7.675960000000001	11.4601	21.325	15.4973	32.6038	18.0595	7.0185699999999995	13.6858	9.67562	7.168810000000001	14.7728	17.3768	18.4529	17.9506	15.4025	10.9968	6.96572	13.0312	23.0276	18.1057	20.7625	8.23957	15.7237	13.8685	25.9586	11.8954	13.0694	25.9388	16.2777	8.98007	7.930619999999999	9.72067	7.049339999999999	40.5549	11.0218	13.6813	11.9789	20.2061	9.012939999999999	7.2614	17.524	10.5704	11.8745	15.0568	24.5113	21.9851	26.4035	22.8164	15.3397	24.1535	30.1991	41.3944	13.0439	19.4571	20.833000000000002	14.4896	9.04319	11.460999999999999
ENSG00000167183|PRR15L|protein_coding	44.8673	6.39266	24.3668	12.4195	38.4811	26.1043	56.9438	45.2119	1.48654	5.36606	25.1111	78.8524	45.5103	92.5614	85.946	60.8189	49.3203	10.4617	3.79448	148.93	34.9951	17.9822	116.022	16.3141	17.4362	26.8815	0.23068400000000003	30.3336	52.343	4.5734900000000005	6.76288	3.69739	89.9547	19.9992	3.75242	33.9808	54.8676	16.4185	3.21214	19.5601	27.1979	18.7967	28.4251	0.27874699999999997	0.35279699999999997	1.9247599999999998	29.1856	45.5464	0.670492	11.9683	67.1154	59.7476	13.5205	16.0714	19.9061	35.3175	30.8657	21.6208	26.5739	54.3582	13.7196	18.5086	23.3	53.3412	7.760739999999999	21.7563	14.637	17.5083	68.8365	7.4245399999999995	21.6052	23.5135	126.38600000000001	9.84109	14.0108	23.2238	20.8794	17.7861	11.3533	23.0403	2.858	16.4323	26.3198	1.27825	4.44699	101.89	13.9296	10.9871	22.9294	1.42383	18.5585	16.4437	16.0479	179.05200000000002	23.7184	36.2157	8.017510000000001	15.4135	142.775	48.6179	17.8908	25.9381	15.6917	44.7404	20.3855	77.8059	14.9968	20.0972	9.32288	13.8821	10.8067	115.883	29.9392	36.2964	104.42200000000001	17.8603	29.6471	68.5956	84.0213	11.2002	5.72889	67.5435	4.181	3.4397800000000003	32.9334	91.9883	52.5824	66.0597	11.2029	18.8433	2.32547	0.9759260000000001	11.9381	21.1698	30.1102	41.7122	16.9782	23.276	34.098	58.7674	39.72	7.5718	94.5601	2.39574	12.2369	6.74373	236.34	9.78226	24.8079	25.6457	7.86515	4.24449	39.0205	97.3447	6.914619999999999	75.0954	49.3362	37.0882	13.7535	9.199060000000001	59.8924	3.8764	14.0147	21.7001	3.49318	34.121	27.7492	32.4642	6.38436	14.2299	54.4441	11.0312	73.5402	1.19735	20.3471	69.5523	8.87266	1.65274	45.0342	258.15	27.0554	21.1626	100.09899999999999	108.884	20.8789	6.5294099999999995	12.5669	5.66993
ENSG00000167306|MYO5B|protein_coding	28.0529	27.9632	44.6301	7.014139999999999	4.2037	54.4639	6.23594	36.9885	8.04075	23.1353	13.979000000000001	15.9811	41.4327	30.3699	31.3254	84.9703	65.2386	42.0252	4.81452	34.9876	18.9273	5.27696	23.0266	18.717	10.0835	133.03	0.0751735	27.3699	19.9665	7.75857	22.2338	19.5246	29.2501	22.4187	6.34379	43.2244	10.5816	13.0714	1.7525	28.8126	17.0544	14.3864	35.851	8.72264	1.96295	0.650457	14.222999999999999	23.6259	0.26913000000000004	26.7751	12.0983	37.3102	54.4362	48.1561	49.5377	8.66853	34.6398	50.5832	25.4088	76.1015	34.4133	5.40171	91.2892	28.2821	23.1645	8.21763	14.0267	8.2204	12.597000000000001	29.8314	43.9583	37.3598	35.488	63.3845	18.596	23.9769	33.9577	21.3595	24.7454	68.1395	24.6335	57.6251	79.6235	6.8856	3.3214099999999998	18.3154	9.19435	35.3712	24.8328	8.88682	33.7514	32.8476	8.27092	21.1476	36.0751	11.0771	30.8417	30.9172	21.3084	11.6291	63.233000000000004	22.96	6.58799	26.5442	19.7269	40.389	23.3467	21.2558	11.6563	9.357289999999999	42.8549	35.2508	70.9045	19.515	32.109	25.112	51.4664	22.4171	88.4397	39.9639	8.22057	12.1471	30.2239	9.69337	30.4085	16.2272	28.6334	32.2862	27.9021	11.7692	52.0107	17.8095	15.7271	31.9055	171.678	152.957	13.3878	29.5679	64.1923	42.0081	41.5256	34.1802	3.9937099999999996	29.9752	7.401660000000001	3.70454	34.707	30.2234	46.6814	21.2692	22.7414	12.1372	19.359	15.7405	42.9359	27.2371	15.6381	12.9797	67.7346	15.0764	85.5468	12.4867	1.91605	53.8089	89.1421	17.0687	16.5528	18.2896	15.3727	9.26105	27.5264	18.6684	10.6327	5.4810300000000005	13.7486	8.81955	15.1345	4.18139	10.9652	18.7874	16.3465	9.88846	41.6424	29.0283	14.2595	7.38253	77.4939	7.080539999999999
ENSG00000167608|TMC4|protein_coding	4.97394	18.9228	20.3877	15.8487	33.6193	25.8092	3.23287	12.0265	28.798000000000002	7.782960000000001	19.5489	30.6814	35.7791	140.81	54.7085	17.2293	37.512	34.5861	4.44059	82.0754	26.6115	42.1781	18.4606	15.0666	19.3458	71.2109	11.687000000000001	44.8985	30.6692	8.87308	39.0323	10.0327	111.161	41.5858	21.8303	65.5452	52.2994	47.2307	3.19838	16.6227	49.7317	134.317	40.9113	2.6273400000000002	1.7647400000000002	5.58261	115.094	25.3358	2.29982	16.3356	10.8159	27.3451	106.911	48.8356	49.9852	90.0921	35.9045	38.9545	36.7847	43.4058	68.1133	22.5748	67.8155	1.91029	42.2638	5.33702	31.6395	36.3171	80.2194	29.6772	27.901	2.26925	22.0499	23.2145	42.7248	8.29675	19.5323	5.39386	11.5287	10.4387	44.8525	1.9305700000000001	34.1242	2.1137200000000003	4.66978	23.8144	58.9851	17.5372	5.4840800000000005	22.1541	37.3504	4.99469	17.785999999999998	27.857	41.2406	17.9486	13.6391	24.4131	78.1841	49.8041	80.1647	33.8038	18.8306	87.541	27.8959	46.5699	5.5911	11.1556	33.6337	19.921	66.6821	54.5587	132.22	15.9029	12.6321	19.6995	18.315	9.3814	64.3331	43.9345	32.4098	69.7694	39.4898	12.8357	45.6444	35.667	15.9828	37.3855	75.9397	42.8903	27.6869	17.9841	75.0994	25.7613	45.4889	30.0619	25.2314	38.6248	29.9674	13.1891	19.89	50.6027	22.6916	11.043	20.4397	19.3689	46.457	6.781280000000001	19.1904	22.9284	11.0119	19.7668	22.487	46.7013	45.2275	11.874	65.2784	27.941	4.0915	20.045	33.046	18.4204	29.2358	44.6373	74.7812	161.418	34.8622	7.37639	9.94081	18.6491	101.206	20.4155	40.6964	6.04095	57.8423	36.1923	87.6331	24.5033	11.8319	81.5811	43.0422	5.04359	46.8034	42.2094	34.1571	66.4212	7.82545	12.6326
ENSG00000167642|SPINT2|protein_coding	223.65099999999998	314.603	263.116	235.72	278.29400000000004	213.262	141.753	136.055	246.68900000000002	346.461	274.126	493.991	168.229	493.32	623.58	249.227	185.107	403.082	91.1952	482.509	109.28200000000001	202.055	396.315	164.032	480.209	162.775	16.4635	316.659	351.755	31.022	145.445	124.667	500.718	272.512	199.188	278.825	349.444	172.90599999999998	200.919	106.67299999999999	354.349	831.4060000000001	209.166	161.105	0.146121	40.2145	576.774	227.282	5.42117	171.998	246.196	259.427	291.492	504.464	363.69800000000004	672.7919999999999	359.35400000000004	290.138	421.48400000000004	269.622	240.625	81.5774	121.05	543.497	280.35200000000003	200.71599999999998	188.247	185.518	327.357	238.787	162.15200000000002	141.972	325.107	364.89599999999996	303.108	194.93400000000003	73.6834	181.77599999999998	149.94	339.99	153.96200000000002	450.75800000000004	204.72	324.606	166.553	726.262	167.66	220.082	202.265	145.567	227.419	101.355	243.579	90.1774	595.658	82.5512	96.15	576.366	251.78400000000002	168.59	241.205	326.786	350.56800000000004	217.92	207.797	392.903	177.18200000000002	358.708	230.455	146.106	281.39	185.176	348.097	177.78599999999997	344.414	158.732	605.556	167.55599999999998	409.352	198.0	163.995	715.577	269.285	49.7705	188.36900000000003	308.422	388.73699999999997	231.653	305.9	244.613	956.008	369.587	321.553	592.72	310.885	336.154	238.093	317.867	174.313	262.704	1003.26	408.459	167.403	172.488	161.325	122.836	231.90599999999998	108.35700000000001	183.91	209.547	292.54900000000004	162.28799999999998	354.569	550.5169999999999	297.807	227.197	341.468	169.095	719.2189999999999	194.69400000000002	164.61599999999999	262.466	221.79	179.62599999999998	362.38599999999997	349.611	179.245	1544.4	135.379	120.07600000000001	277.92	76.6	417.7	91.2754	502.74300000000005	1295.19	421.605	184.842	94.0662	280.742	442.51	346.93699999999995	293.98900000000003	281.738	226.688	186.861	165.817	61.4481
ENSG00000167674|ENSG00000167674|protein_coding	42.0922	62.6962	50.685	22.0171	19.4986	25.1984	35.6601	26.3382	39.0883	40.0041	27.3633	22.9327	64.9516	24.3524	79.5398	20.9733	39.0022	7.533530000000001	15.0761	43.7162	63.2536	57.1843	33.8778	59.0243	57.2873	47.638999999999996	42.8434	25.4919	27.4364	3.48547	10.482999999999999	5.03735	21.5272	44.7608	50.3349	43.3624	69.9165	81.696	40.025	16.7889	35.8906	14.705	20.4248	30.6368	10.6166	79.0265	37.286	89.08200000000001	65.5362	22.3864	48.4826	23.66	32.1757	41.4881	55.6925	16.9113	53.3152	38.6451	14.6337	40.1062	41.5468	24.8764	32.9131	32.2918	51.0505	33.4755	25.476	17.6478	36.4364	35.2719	17.8764	42.9354	24.7036	23.2639	22.7087	18.3975	14.1691	24.6394	10.2991	43.1537	18.9819	19.2667	11.2366	75.3787	53.2174	22.8768	31.5837	69.4497	27.3396	72.6902	49.9001	23.3762	29.5442	36.0	20.5004	8.61936	43.8021	58.6786	29.1728	35.6182	16.3351	27.1972	33.2001	29.5874	35.1114	20.1313	17.9725	23.5382	25.8835	21.3537	15.0063	23.8896	39.6388	36.6249	18.3712	13.7953	17.8216	21.3899	34.8291	34.2896	26.2264	49.8125	42.0861	9.84952	16.6303	27.598000000000003	42.0613	21.9623	19.8772	12.806	9.64298	51.55	21.9315	42.8212	38.968	13.107000000000001	18.2193	29.9142	15.6774	7.3079	18.6266	15.6211	24.4815	15.1195	33.6554	30.3443	9.986360000000001	28.2309	17.5206	41.7451	38.0446	3.4337400000000002	47.258	52.208	129.505	32.6123	21.0082	44.8418	30.4825	6.9100399999999995	14.2092	30.7476	35.3735	28.266	23.5408	32.0212	57.461000000000006	22.3553	39.1899	19.2265	35.0259	20.5324	107.46799999999999	113.104	50.1854	64.8548	51.851000000000006	31.3942	148.05200000000002	79.2393	54.2224	40.0895	60.152	21.8923	29.7322	52.3803	39.4095	20.1007
ENSG00000167754|KLK5|protein_coding	4.37545	0.0685732	0.275665	21.1387	3.4328199999999995	12.626	195.396	287.246	119.64	2.8694900000000003	35.8461	57.9861	30.3383	25.3896	93.4581	1088.49	301.853	115.759	44.3928	1176.72	0.443633	16.282	487.704	14.3312	111.432	52.1219	0.0794938	118.65700000000001	217.799	31.9888	134.912	347.621	198.46400000000003	143.836	48.3797	593.4169999999999	66.4852	261.91900000000004	5.06769	0.021669099999999997	95.2881	4.62006	60.8559	1.35609	0.0	95.9595	937.563	0.90451	0.17604	106.17	80.2188	3.5017	13.6521	151.004	NA	151.196	676.71	0.0	25.1208	748.555	21.7748	86.0057	466.525	0.0227563	1.61	468.077	235.75400000000002	408.352	115.75200000000001	5.18979	374.85400000000004	67.7207	110.671	0.0714323	185.138	7.09855	10.5419	162.014	7.217910000000001	16.9546	3.8506099999999996	175.363	0.59719	3.11173	95.8387	495.647	0.0211403	1.0096399999999999	1.16498	220.856	135.733	80.9213	91.4225	304.17	0.677334	285.655	1.05408	73.0511	280.719	209.416	102.302	484.38199999999995	0.394411	13.0846	293.288	3.39759	4.64048	7.17205	933.528	43.4864	44.227	0.0	301.58799999999997	7.71707	1.21672	117.177	160.303	23.9457	13.7597	1.00778	4.22696	0.4371	50.4272	114.221	0.0597112	137.621	2.48582	305.403	1.55085	114.831	0.132868	171.136	1.43708	113.96799999999999	1365.84	166.675	0.886928	233.52900000000002	385.381	81.2479	5.8619	1117.64	359.903	211.59099999999998	46.8452	0.200552	2.91172	56.7025	0.347346	120.742	7.68473	328.814	462.647	21.7184	127.928	8.529860000000001	1036.73	386.37800000000004	0.0822692	0.0	14.345	14.4263	1.9324	372.17800000000005	2.56526	909.28	0.0121024	450.55	60.1136	4.65395	324.841	139.441	5.34544	0.0234104	35.6228	273.806	135.063	0.0384496	31.4037	1174.22	194.458	4.2594	3.62765	2028.57	1.53491	0.143201	123.90700000000001	10.6959
